canonical_smiles,tox_binary,assay_hits,assay_tested,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,pIC50,IC50_nM,logP,qed,SAS,toxicity_class
CCCCCCCCCCCCCCCC(=O)O[C@@H]1CC(C)=C(/C=C/C(C)=C/C=C/C(C)=C/C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)C[C@@H](OC(=O)CCCCCCCCCCCCCCC)CC2(C)C)C(C)(C)C1,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)CO,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CNCC(=O)c1ccc(O)c(O)c1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(C)(C)C1CCC(=O)CC1,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CN(C)[C@@H]1C(O)=C(C(=O)NCN2CCCC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCCC(=O)[O-],0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCCCCCCCCCCCC(=O)OC,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
Nc1ccncc1N,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCCCCC(C)O,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCC[Si](OC)(OC)OC,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC1=C(CC=O)C(C)(C)CCC1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
NCCNCCNCCN,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,1,5,10,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.083,0.0,2.6177,0.7617384584160001,2.8931198359725503,3
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,1,3,11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.25,0.0,2.6177,0.7617384584160001,2.8931198359725503,2
Cc1ccc(N)c(N)c1,1,6,11,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.5,0.0,2.6177,0.7617384584160001,2.8931198359725503,3
CCCCCNCCCCC,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
COCC(C)O,1,1,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
c1ccc2c(c1)Oc1ccccc1S2,1,2,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CC1CN1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
NCC(=O)CCC(=O)O,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,1,2,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,1,2,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
ClCOCCl,1,1,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CC(O)CNCC(C)O,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(=O)[C@H]1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCOC(=O)C1OC1c1ccccc1,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
ONc1ccccc1,1,2,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
O=CC(=O)c1ccccc1,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
[Cu][I],1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-],0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
ClCc1ccc(Cl)cc1Cl,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=C(O)CCCCCCCCC(=O)O,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCCCCCC(=O)OC,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(O)COCC(C)O,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
Cc1ccc(C(=O)C(=O)[O-])cc1C,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=C([O-])COc1nn(Cc2ccccc2)c2ccccc12,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
Cc1ncc[nH]1,1,1,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
COc1ccc2sc(C(=O)Nc3nnn[n-]3)c(OC(C)C)c2c1,1,2,7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O,1,3,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.25,0.0,2.6177,0.7617384584160001,2.8931198359725503,2
O=C(O)CCN(C1(C(=O)NO)CCCC1)S(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
Cc1nc(C)nc(N2C[C@@H](C)N(c3ccnc([C@@H](C)O)n3)[C@@H](C)C2)n1,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC[C@H](C)[C@@H](C(=O)O)n1sc2ccccc2c1=O,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
Cc1cc(SC2=C(O)C[C@@](CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCn1nc(C)c2c1C(=O)NCC(c1ccc(O)cc1)=N2,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-],1,3,8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,2.6177,0.7617384584160001,2.8931198359725503,2
CN1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@@H](C)C[C@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CO[Si](C)(C)OC,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,1,4,11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.667,0.0,2.6177,0.7617384584160001,2.8931198359725503,2
CC(=O)c1ccccc1O,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
O=C(O)c1cccc(Cl)n1,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCCCCCCCC=O,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
Cc1ccc(C(C)(C)C)cc1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
BrCBr,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
Nc1cc(Cl)cc(Cl)c1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCCCCCCCC(=O)O,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCCCCCCCOS(=O)(=O)[O-],1,1,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
O=Cc1ccc(C(=O)O)cc1,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CCC(Cl)CCl,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(C)(O)c1ccccc1,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=C1CCCN1,1,1,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
ClCc1ccccc1Cl,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
N#CC1(N=NC2(C#N)CCCCC2)CCCCC1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
C=CC(=O)OCCOC(=O)C=C,1,5,9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.083,0.0,2.6177,0.7617384584160001,2.8931198359725503,3
CCCC[P+](CCCC)(CCCC)CCCC,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
N#CCc1cccc(C(F)(F)F)c1,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
COc1cccc(Br)c1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCCCCCCNC,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,1,2,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CC1=C(C(=O)Nc2ccccc2)SCCO1,1,3,11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.25,0.0,2.6177,0.7617384584160001,2.8931198359725503,2
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,1,3,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.25,0.0,2.6177,0.7617384584160001,2.8931198359725503,2
Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
Cc1ccc2c(Br)cc(Br)c(O)c2n1,1,4,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.667,0.0,2.6177,0.7617384584160001,2.8931198359725503,2
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1,5,11,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.083,0.0,2.6177,0.7617384584160001,2.8931198359725503,3
CC(O)COc1ccccc1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=P1(NCCCl)OCCCN1CCCl,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
C=CC(=C)C,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(C)O,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(C)OC(=O)Nc1cccc(Cl)c1,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CC(C)OC(=O)Nc1ccccc1,1,1,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CC=Cc1ccc2c(c1)OCO2,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCC(CCC)C(=O)[O-],0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,1,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,1,3,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.25,0.0,2.6177,0.7617384584160001,2.8931198359725503,2
O=C(c1ccccc1)c1cc(Cl)ccc1O,1,2,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CC(C)C[P+](C)(CC(C)C)CC(C)C,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
C=C1C[C@]23CC[C@H]4[C@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,1,2,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,1,1,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,1,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,1,1,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,1,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.667,0.0,2.6177,0.7617384584160001,2.8931198359725503,2
Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=C(O)c1ccc(O)cc1O,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CC1=CC(C)(C)Nc2ccccc21,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
